,Jan,Feb,Mar,Apr,Oct,Nov,Dec
950,5.529450423,4.006031048,3.950543701,3.535064108,3.769835533,6.415706201,5.593272516
951,4.728231303,3.495716552,3.361713167,3.17980762,5.611792527,4.009993159,3.71701602
952,4.065365354,4.683561647,3.510335829,3.665659722,4.587329178,4.414296572,5.334344337
953,6.068935297,4.266607393,4.451293761,3.305046162,3.332567436,6.334343363,3.612592063
954,3.047609119,5.04053293,4.096650283,3.200542263,6.683459034,7.889189403,7.790296722
955,4.146417798,3.381614994,5.050825093,3.085220776,4.715797569,7.490306863,4.455432493
956,3.772902196,3.335091118,4.062334685,3.25037539,5.478575128,3.984153552,3.646736767
957,5.923956655,5.022126157,5.005845272,4.04459474,3.009926555,4.201177066,4.496615756
958,3.181849673,3.67099507,3.531222606,3.739990714,4.98475193,6.759023187,4.076592905
959,4.426791664,3.673068529,3.346661178,3.475909896,3.577456359,4.906358968,4.642182033
960,5.554071461,4.117913563,3.718790629,3.944135031,5.756452996,7.570604751,3.847182691
961,4.419563067,5.224300451,3.290735504,3.622119361,3.504211064,4.33511334,3.737540627
962,5.046376269,3.916367797,3.306026511,3.638898195,2.669701435,4.991902791,6.533114552
963,3.611111529,3.7163687,4.331881033,3.627083203,3.28133115,6.033745952,7.865470632
964,4.568288541,5.442215754,4.340679717,3.605899236,5.449949191,4.037403944,4.243359035
965,5.415357215,4.487609109,3.906753909,3.802853092,7.099312178,4.009892656,3.410218119
966,3.464950647,5.030633387,3.987306525,3.713368244,3.659615284,6.15001994,4.156639826
967,3.494904478,3.822734142,3.563827685,3.188155097,4.986727198,4.373567584,3.531886458
968,3.568772794,4.159696885,3.558012053,3.104204329,3.196462996,3.689683518,6.314888056
969,4.021102136,4.470937976,3.994154576,3.980995914,3.733405016,5.607923443,4.747636519
970,5.519568293,3.824532334,4.330357819,3.403225628,4.466198516,4.526283092,5.204993494
971,4.904171915,4.679958697,3.343309102,4.245266696,3.49366308,4.978331968,5.05941907
972,6.722234178,3.463438085,3.878074696,3.353536725,6.138698877,5.877958446,6.516486715
973,6.056230585,4.158944056,3.393950312,3.664780139,4.806588117,6.405291684,4.195652712
974,4.029323385,4.421251488,4.600693566,4.000288271,2.862845234,6.077287391,6.938413601
975,5.327972093,3.675871187,3.700205318,3.869217534,4.608872179,3.830293607,7.335962161
976,6.319095405,3.591107302,4.144414022,3.983256525,5.742259524,5.427333047,6.869718081
977,3.402427018,6.912346538,4.573418865,3.723942722,3.529629614,6.836968677,3.533420969
978,5.241872584,3.362152614,4.017634548,4.01126575,3.144065254,4.828841204,3.434547737
979,4.097677181,4.728659097,4.881945997,4.19938588,3.87901388,4.874761816,4.387047138
980,4.328044528,4.245827449,3.863078867,3.140238313,4.585170638,6.233623681,3.3108842
981,4.606602196,3.615908404,4.169181297,3.252868567,4.108865427,5.620668442,6.908505372
982,3.697250668,5.851624832,4.664339248,3.438746461,3.126377081,5.466189282,4.224509483
983,3.606210373,4.658592914,4.124584871,3.927212437,4.617413193,4.580670786,8.027238055
984,3.90564949,4.576773933,4.542267589,3.543195318,3.022977984,4.139155358,6.771922457
985,4.016350143,5.700987823,4.162143697,4.023024244,3.011961561,5.428664227,7.380626034
986,4.93546518,3.810656033,3.801912455,3.76429897,3.771384197,6.758591545,5.007301266
987,4.297060169,5.515422505,3.939819845,3.208069189,2.905536489,7.322281828,5.21474298
988,4.278070818,5.329392788,4.10066406,4.076193635,6.886284574,4.355485489,7.40662634
989,5.092091039,3.984673595,3.522822574,3.959199172,4.193377512,5.347177697,5.433111146
990,6.519841083,3.497928805,3.553364503,3.645838182,5.604922833,5.037955366,5.177748742
991,3.543354086,5.051284028,3.432375115,3.418670645,6.236526689,3.772081758,5.644925861
992,3.411051243,3.292998472,4.18332664,3.66116929,5.280137086,7.828721654,6.845226771
993,3.954312711,4.643426945,3.614925504,3.377539619,4.340288708,5.308066562,5.185199295
994,4.258912123,4.134521443,3.845263123,3.937080053,2.632779995,4.71491156,5.019921957
995,4.199120537,5.156810136,3.448352527,3.331210483,2.620182874,4.236825574,7.348040426
996,3.840697919,5.76560196,4.279248359,3.44600933,6.219691032,5.998424359,5.094911339
997,4.389129232,4.146343856,4.649149617,4.042975723,6.286386414,7.478884073,3.406414461
998,6.276385057,4.800615409,4.047938086,4.050769405,4.351661954,4.824010593,6.20264269
999,5.449382627,4.615075082,3.862951814,3.410617341,3.881473147,6.041649723,5.43090687
